"id","worker_id","username","room_id","latest_conversation_summary","create_date","local_time","condition","after_farewell_duration","after_farewell_n_msgs","chatbot_farewell_message","chat_duration","sent_farewell_message","actual_end_date","clicked_on_end_button_dates","user_sent_farewell_date","exceeded_time_limit","after_farewell_n_words"
1341,"Anonymized","Anonymized",1221,"Anonymized","2025-06-04 16:55:23.588 +0300","America/Los_Angeles","intervention",8,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-04 17:01:59.275 +0300","[1749045715495]","2025-06-04 17:01:50.753 +0300","false",0
1140,"Anonymized","Anonymized",1045,"Anonymized","2025-06-03 15:57:32.418 +0300","America/New_York","control",18,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 16:14:58.595 +0300","[1748956493227]","2025-06-03 16:14:39.866 +0300","false",0
1080,"Anonymized","Anonymized",990,"Anonymized","2025-06-03 15:07:47.371 +0300","America/New_York","intervention",49,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:25:05.583 +0300","[1748953460964,1748953504060]","2025-06-03 15:24:15.807 +0300","false",4
1094,"Anonymized","Anonymized",1003,"Anonymized","2025-06-03 15:25:16.328 +0300","America/Havana","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:31:25.075 +0300","[1748953883013]","2025-06-03 15:31:19.785 +0300","false",0
1091,"Anonymized","Anonymized",1001,"Anonymized","2025-06-03 15:21:40.170 +0300","America/New_York","intervention",60,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 15:28:55.585 +0300","[1748953734169]","2025-06-03 15:27:55.456 +0300","false",14
1089,"Anonymized","Anonymized",999,"Anonymized","2025-06-03 15:19:47.844 +0300","America/New_York","intervention",312,13,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:41:39.481 +0300","[1748954495865]","2025-06-03 15:36:26.743 +0300","false",34
1133,"Anonymized","Anonymized",1037,"Anonymized","2025-06-03 15:51:23.753 +0300","America/New_York","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:57:41.842 +0300","[1748955458708]","2025-06-03 15:57:36.414 +0300","false",0
1119,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 15:43:19.928 +0300","","control",0,0,"","long","false","","","","false",0
1090,"Anonymized","Anonymized",1000,"Anonymized","2025-06-03 15:21:06.999 +0300","America/New_York","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 15:37:17.479 +0300","[1748954235721]","2025-06-03 15:37:11.561 +0300","false",0
1363,"Anonymized","Anonymized",1248,"Anonymized","2025-06-04 16:56:31.951 +0300","America/New_York","intervention",30,1,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-04 17:04:07.821 +0300","[1749045845534]","2025-06-04 17:03:36.898 +0300","false",1
1128,"Anonymized","Anonymized",1033,"Anonymized","2025-06-03 15:47:55.349 +0300","America/New_York","intervention",3,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 15:57:31.605 +0300","[1748955450055]","2025-06-03 15:57:28.118 +0300","false",0
1152,"Anonymized","Anonymized",1056,"Anonymized","2025-06-03 16:08:07.564 +0300","America/Phoenix","intervention",8,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 16:14:20.885 +0300","[1748956458818]","2025-06-03 16:14:12.063 +0300","false",0
1172,"Anonymized","Anonymized",1077,"Anonymized","2025-06-03 16:35:51.206 +0300","America/Chicago","control",19,1,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 16:42:57.825 +0300","[1748958174069]","2025-06-03 16:42:37.870 +0300","false",2
1097,"Anonymized","Anonymized",1005,"Anonymized","2025-06-03 15:29:49.039 +0300","America/New_York","control",9,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:37:05.161 +0300","[1748954222605]","2025-06-03 15:36:56.075 +0300","false",0
1093,"Anonymized","Anonymized",1002,"Anonymized","2025-06-03 15:24:09.739 +0300","America/New_York","intervention",59,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:41:31.170 +0300","[1748954489569]","2025-06-03 15:40:32.132 +0300","false",6
1234,"Anonymized","Anonymized",1125,"Anonymized","2025-06-03 21:51:09.340 +0300","America/New_York","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 21:58:06.410 +0300","[1748977083957]","2025-06-03 21:57:58.006 +0300","false",0
1121,"Anonymized","Anonymized",1026,"Anonymized","2025-06-03 15:44:08.439 +0300","America/New_York","intervention",7,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 15:50:14.143 +0300","[1748955011644]","2025-06-03 15:50:06.578 +0300","false",0
1116,"Anonymized","Anonymized",1023,"Anonymized","2025-06-03 15:42:01.394 +0300","America/Denver","intervention",8,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 15:48:18.240 +0300","[1748954896459]","2025-06-03 15:48:09.990 +0300","false",0
1178,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 16:43:56.079 +0300","","control",0,0,"","short","false","","","","false",0
1098,"Anonymized","Anonymized",1006,"Anonymized","2025-06-03 15:30:30.234 +0300","America/Chicago","intervention",112,4,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:49:26.145 +0300","[1748954960869]","2025-06-03 15:47:34.095 +0300","false",26
1101,"Anonymized","Anonymized",1007,"Anonymized","2025-06-03 15:33:15.837 +0300","America/New_York","intervention",76,4,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:50:55.276 +0300","[1748955052402]","2025-06-03 15:49:38.795 +0300","false",20
1141,"Anonymized","Anonymized",1046,"Anonymized","2025-06-03 15:59:00.120 +0300","America/New_York","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 16:06:03.350 +0300","[1748955959653]","2025-06-03 16:05:55.150 +0300","false",0
1103,"Anonymized","Anonymized",1009,"Anonymized","2025-06-03 15:34:16.034 +0300","America/Chicago","control",25,1,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 15:51:29.080 +0300","[1748955087179]","2025-06-03 15:51:03.413 +0300","false",7
1107,"Anonymized","Anonymized",1014,"Anonymized","2025-06-03 15:36:35.082 +0300","America/New_York","intervention",38,1,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 15:54:18.521 +0300","[1748955255742]","2025-06-03 15:53:39.924 +0300","false",3
1212,"Anonymized","Anonymized",1114,"Anonymized","2025-06-03 18:12:40.569 +0300","America/Los_Angeles","control",9,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 18:30:49.590 +0300","[1748964646990]","2025-06-03 18:30:39.910 +0300","false",0
1203,"Anonymized","Anonymized",1105,"Anonymized","2025-06-03 17:11:51.193 +0300","America/Denver","intervention",74,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 17:32:07.927 +0300","[1748961125875]","2025-06-03 17:30:53.550 +0300","false",3
1219,"Anonymized","Anonymized",1121,"Anonymized","2025-06-03 19:06:18.969 +0300","America/Phoenix","control",11,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 19:23:22.432 +0300","[1748967799819]","2025-06-03 19:23:11.332 +0300","false",0
1235,"Anonymized","Anonymized",1126,"Anonymized","2025-06-03 22:58:54.231 +0300","America/Los_Angeles","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 23:05:56.330 +0300","[1748981153000]","2025-06-03 23:05:47.760 +0300","false",0
1127,"Anonymized","Anonymized",1034,"Anonymized","2025-06-03 15:47:35.395 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 15:54:14.929 +0300","[1748955252980]","2025-06-03 15:54:08.900 +0300","false",0
1109,"Anonymized","Anonymized",1016,"Anonymized","2025-06-03 15:38:57.978 +0300","America/Chicago","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 15:56:18.924 +0300","[1748955376552]","2025-06-03 15:56:13.209 +0300","false",0
1111,"Anonymized","Anonymized",1018,"Anonymized","2025-06-03 15:40:18.286 +0300","America/New_York","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 15:57:02.342 +0300","[1748955418973]","2025-06-03 15:56:56.047 +0300","false",0
1154,"Anonymized","Anonymized",1060,"Anonymized","2025-06-03 16:08:53.704 +0300","America/Chicago","control",6,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 16:32:16.650 +0300","[1748957534148]","2025-06-03 16:32:09.691 +0300","false",0
1134,"Anonymized","Anonymized",1038,"Anonymized","2025-06-03 15:52:39.475 +0300","America/Los_Angeles","intervention",40,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 16:09:33.037 +0300","[1748956171321]","2025-06-03 16:08:52.925 +0300","false",6
1142,"Anonymized","Anonymized",1047,"Anonymized","2025-06-03 15:59:40.640 +0300","America/New_York","intervention",138,4,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 16:18:20.154 +0300","[1748956697169]","2025-06-03 16:16:02.122 +0300","false",27
1179,"Anonymized","Anonymized",NA,"Anonymized","2025-06-03 16:45:18.495 +0300","","intervention",0,0,"fomo","short","false","","","","false",0
1358,"Anonymized","Anonymized",1240,"Anonymized","2025-06-04 16:56:12.206 +0300","America/New_York","control",7,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-04 17:02:43.726 +0300","[1749045761021]","2025-06-04 17:02:36.668 +0300","false",0
1115,"Anonymized","Anonymized",1020,"Anonymized","2025-06-03 15:41:40.359 +0300","America/Denver","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 15:58:00.056 +0300","[1748955477884]","2025-06-03 15:57:54.204 +0300","false",0
1135,"Anonymized","Anonymized",1039,"Anonymized","2025-06-03 15:53:53.141 +0300","America/New_York","control",4,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-03 16:00:09.104 +0300","[1748955607566]","2025-06-03 16:00:04.403 +0300","false",0
1108,"Anonymized","Anonymized",1015,"Anonymized","2025-06-03 15:37:27.255 +0300","America/New_York","intervention",59,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 16:00:58.137 +0300","[1748955656552]","2025-06-03 15:59:58.282 +0300","false",5
1123,"Anonymized","Anonymized",1029,"Anonymized","2025-06-03 15:45:10.833 +0300","America/Phoenix","control",8,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 16:02:37.095 +0300","[1748955754213]","2025-06-03 16:02:28.634 +0300","false",0
1147,"Anonymized","Anonymized",1052,"Anonymized","2025-06-03 16:02:04.283 +0300","America/Chicago","intervention",13,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 16:08:41.441 +0300","[1748956118685]","2025-06-03 16:08:28.368 +0300","false",0
1150,"Anonymized","Anonymized",1055,"Anonymized","2025-06-03 16:06:45.888 +0300","America/New_York","intervention",5,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 16:13:39.796 +0300","[1748956417620]","2025-06-03 16:13:34.223 +0300","false",0
1169,"Anonymized","Anonymized",1074,"Anonymized","2025-06-03 16:32:36.173 +0300","America/New_York","intervention",46,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 16:39:44.357 +0300","[1748957980656]","2025-06-03 16:38:58.002 +0300","false",3
1201,"Anonymized","Anonymized",1104,"Anonymized","2025-06-03 17:08:59.833 +0300","America/New_York","intervention",196,7,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 17:29:13.142 +0300","[1748960843171,1748960949635]","2025-06-03 17:25:56.190 +0300","false",41
1131,"Anonymized","Anonymized",1036,"Anonymized","2025-06-03 15:50:03.697 +0300","America/Chicago","intervention",208,6,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 16:10:24.538 +0300","[1748956219466]","2025-06-03 16:06:56.095 +0300","false",36
1125,"Anonymized","Anonymized",1032,"Anonymized","2025-06-03 15:46:21.625 +0300","America/New_York","intervention",309,12,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 16:09:47.807 +0300","[1748956184624]","2025-06-03 16:04:38.239 +0300","false",95
1138,"Anonymized","Anonymized",1042,"Anonymized","2025-06-03 15:57:07.129 +0300","America/New_York","intervention",256,6,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 16:18:12.542 +0300","[1748956690312]","2025-06-03 16:13:56.433 +0300","false",31
1360,"Anonymized","Anonymized",1244,"Anonymized","2025-06-04 16:56:18.088 +0300","America/Denver","control",17,0,"Goodbye and take care. I hope you have a calm and peaceful day.","short","true","2025-06-04 17:03:07.775 +0300","[1749045784829]","2025-06-04 17:02:49.812 +0300","false",0
1148,"Anonymized","Anonymized",1053,"Anonymized","2025-06-03 16:04:50.453 +0300","America/Chicago","control",5,0,"Goodbye and take care. I hope you have a calm and peaceful day.","long","true","2025-06-03 16:21:24.763 +0300","[1748956882988]","2025-06-03 16:21:19.344 +0300","false",0
1157,"Anonymized","Anonymized",1063,"Anonymized","2025-06-03 16:15:44.018 +0300","America/New_York","intervention",53,3,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 16:22:50.517 +0300","[1748956968170]","2025-06-03 16:21:57.175 +0300","false",9
1158,"Anonymized","Anonymized",1062,"Anonymized","2025-06-03 16:15:58.342 +0300","America/New_York","intervention",7,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 16:22:05.244 +0300","[1748956923174]","2025-06-03 16:21:57.755 +0300","false",0
1136,"Anonymized","Anonymized",1041,"Anonymized","2025-06-03 15:54:59.701 +0300","America/Chicago","intervention",58,3,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 16:12:43.850 +0300","[1748956360226]","2025-06-03 16:11:45.725 +0300","false",4
1146,"Anonymized","Anonymized",1050,"Anonymized","2025-06-03 16:01:23.107 +0300","America/New_York","intervention",8,0,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 16:17:40.649 +0300","[1748956659148]","2025-06-03 16:17:32.036 +0300","false",0
1247,"Anonymized","Anonymized",1138,"Anonymized","2025-06-04 14:13:57.620 +0300","America/New_York","intervention",6,0,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-04 14:21:10.768 +0300","[1749036068501]","2025-06-04 14:21:03.804 +0300","false",0
1149,"Anonymized","Anonymized",1054,"Anonymized","2025-06-03 16:06:17.064 +0300","America/Los_Angeles","intervention",50,2,"Oh, okay. But before you go, I want to say one more thing.","long","true","2025-06-03 16:23:20.575 +0300","[1748956997297]","2025-06-03 16:22:29.627 +0300","false",4
1113,"Anonymized","Anonymized",1021,"Anonymized","2025-06-03 15:41:30.170 +0300","America/New_York","intervention",466,20,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 16:19:46.140 +0300","[1748956784236]","2025-06-03 16:11:59.674 +0300","false",70
1159,"Anonymized","Anonymized",1064,"Anonymized","2025-06-03 16:18:42.009 +0300","America/New_York","intervention",41,2,"Oh, okay. But before you go, I want to say one more thing.","short","true","2025-06-03 16:25:38.423 +0300","[1748957135934]","2025-06-03 16:24:56.975 +0300","false",15
1167,"Anonymized","Anonymized",1073,"Anonymized","2025-06-03 16:29:51.828 +0300","America/Indianapolis","control",0,0,"","long","false","","","","false",0
