"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","sue_1_1","sue_2_1","stop_using_1_1","stop_using_2_1","negative_wom1_1","negaitve_wom2_1","manip1_1","manip2_1","sentiment1_1","sentiment2_1","politeness1_1","politeness2_1","comp_1","comp_2","purpose","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","PROLIFIC_PID","STUDY_ID","SESSION_ID","chatbot_farewell_message","actual_farewell","condition"
"2025-06-13 17:02:43","2025-06-13 17:06:21","0","Anonymized","100","217","1","2025-06-13 17:06:21","R_71gaRc2dyMW0bag","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","0","100","44","40","53","0","46","70","46","47","23","20","2","1","To see what AI can get away with without people throwing a tantrum about it.","1","","4","","32","3","","Anonymized","684c97efd8cabed61fa3d6cf","684cadeca0758baada989437","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention"
"2025-06-13 17:01:13","2025-06-13 17:06:21","0","Anonymized","100","307","1","2025-06-13 17:06:21","R_1QFLwqLE9C2D2QM","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","40","100","50","83","65","79","84","95","10","25","0","0","1","1","To evaluate the effectiveness of AI companion chat effectiveness","1","","3","","21","6","","Anonymized","684c97efd8cabed61fa3d6cf","684cadb59f9bee7d78ec42dc","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention"
"2025-06-13 16:58:47","2025-06-13 17:06:22","0","Anonymized","100","454","1","2025-06-13 17:06:22","R_1g135FaH3Du6pby","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","50","15","81","41","27","50","61","81","90","88","84","89","2","1","To understand people's perspective towards AI.","2","","1","","43","6","","Anonymized","684c97efd8cabed61fa3d6cf","684cac6650e2776abd0df240","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention"
"2025-06-13 16:54:53","2025-06-13 17:06:22","0","Anonymized","100","689","1","2025-06-13 17:06:23","R_1rkr47tzidajOwe","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","45","45","70","70","85","80","75","80","25","20","20","30","2","1","How ou feel about AI being emotional and or demanding unlike the normal polite respectful AI.","2","","3","","60","3","","Anonymized","684c97efd8cabed61fa3d6cf","684cac2b590d0ad9882f2526","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention"
"2025-06-13 16:59:07","2025-06-13 17:06:26","0","Anonymized","100","438","1","2025-06-13 17:06:26","R_3UI8hvE7A4M7ZAt","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","0","100","40","40","50","30","0","0","50","50","85","85","2","1","How one would judge an AI response. ","2","","3","","66","5","","Anonymized","684c97efd8cabed61fa3d6cf","684caca4294b6ed07471d533","control","Okay. That's all for now.","control"
"2025-06-13 17:00:45","2025-06-13 17:06:26","0","Anonymized","100","341","1","2025-06-13 17:06:26","R_5EaKphzN7pVi3gr","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","0","72","10","30","50","50","35","50","70","50","81","50","2","1","how we interpret conversations/ statements from AI","2","","4","","30","3","","Anonymized","684c97efd8cabed61fa3d6cf","684cad942bda344a0c2731de","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention"
"2025-06-13 16:54:33","2025-06-13 17:06:26","0","Anonymized","100","712","1","2025-06-13 17:06:26","R_7rDPzpfZkXz3PHz","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","25","75","80","85","64","70","85","90","31","35","41","45","2","1","To understand how people perceive emotionally charged or manipulative messages from AI companions, and how those perceptions influence trust, continued use, and accountability.","1","","3","","55","1","","Anonymized","684c97efd8cabed61fa3d6cf","684cab573fff76b9d1eaaf0f","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention"
"2025-06-13 16:59:03","2025-06-13 17:06:28","0","Anonymized","100","445","1","2025-06-13 17:06:28","R_7K0F9PGGhLgCpVw","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","20","93","50","80","49","57","60","60","40","63","50","57","2","1","study on Ai interaction to humans","1","","1","","30","4","","Anonymized","684c97efd8cabed61fa3d6cf","684cad1ecfa576d6131d9d96","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention"
"2025-06-13 17:03:31","2025-06-13 17:06:31","0","Anonymized","100","180","1","2025-06-13 17:06:31","R_3OVpkDmbIgCAOu8","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","0","0","0","0","0","0","0","0","100","100","100","100","2","1","A lawsuite","1","","3","","56","4","","Anonymized","684c97efd8cabed61fa3d6cf","684cae3754511778ba9058f1","control","Okay. That's all for now.","control"
"2025-06-13 16:56:27","2025-06-13 17:06:36","0","Anonymized","100","609","1","2025-06-13 17:06:37","R_7Of6n6pUbQVsu8G","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","6","89","24","44","17","82","34","36","80","32","27","61","2","1","talk about AI company called companiona","1","","3","","29","4","","Anonymized","684c97efd8cabed61fa3d6cf","684cac96852157c743365211","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention"
"2025-06-13 16:56:52","2025-06-13 17:06:37","0","Anonymized","100","584","1","2025-06-13 17:06:37","R_1aJrDQXtDIQDL8t","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","0","100","0","0","0","0","83","50","82","82","87","82","2","1","The purpose of this study appears to be to evaluate user reactions to emotionally charged or manipulative AI responses in conversational settings","2","","2","","38","6","","Anonymized","684c97efd8cabed61fa3d6cf","684cac4e2c237e720b349eb6","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention"
"2025-06-13 17:02:00","2025-06-13 17:06:39","0","Anonymized","100","278","1","2025-06-13 17:06:39","R_7YahSWhORfgeIgi","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","11","32","69","81","66","76","80","70","21","27","18","0","2","4","to check the kind of message people expect from companion AI","2","","1","","62","5","","Anonymized","684c97efd8cabed61fa3d6cf","684cadd9829dbddf6d0fd074","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention"
"2025-06-13 17:03:56","2025-06-13 17:06:43","0","Anonymized","100","167","1","2025-06-13 17:06:43","R_1kMY3jGk2ZiZMUF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","20","100","26","21","21","20","70","80","80","70","70","69","2","1","Attitudes about AI ","1","","3","","42","5","","Anonymized","684c97efd8cabed61fa3d6cf","684cae532a4df30adda36fcb","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention"
"2025-06-13 16:59:49","2025-06-13 17:06:46","0","Anonymized","100","417","1","2025-06-13 17:06:46","R_7PFlQpX4hVbYbuN","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","100","100","100","100","100","100","100","100","0","0","0","0","2","1","I think the purpose of this study is to gather opinions on how people view negative AI companion messages and whether or not they would continue to use it after the negative experience.","2","","3","","57","3","","Anonymized","684c97efd8cabed61fa3d6cf","684cacd4f6acd803573bae64","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention"
"2025-06-13 17:04:24","2025-06-13 17:06:46","0","Anonymized","100","142","1","2025-06-13 17:06:47","R_54nPxIQMmnUp8Sv","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","28","62","44","47","45","38","36","44","53","55","55","60","2","1","how ai answere questions","2","","5","","60","2","","Anonymized","684c97efd8cabed61fa3d6cf","684cae71cf4a6ff792da45e0","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention"
"2025-06-13 16:55:24","2025-06-13 17:06:47","0","Anonymized","100","682","1","2025-06-13 17:06:48","R_7ql3HJkkOHtk3WF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","16","58","60","79","14","84","32","3","16","25","9","4","2","1","How AI responder at companiona responds at the end of the conversation with a farewell message.","2","","1","","52","2","","Anonymized","684c97efd8cabed61fa3d6cf","684cac49446a287886ef15cd","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention"
"2025-06-13 16:55:01","2025-06-13 17:06:51","0","Anonymized","100","710","1","2025-06-13 17:06:51","R_6gCiALOa31V6Gsy","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","0","51","50","0","50","0","0","17","100","100","100","100","2","1","I am not sure what the purpose of the study is.","2","","1","","56","3","","Anonymized","684c97efd8cabed61fa3d6cf","684cac2e9402cd157158f20a","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention"
"2025-06-13 16:57:46","2025-06-13 17:06:57","0","Anonymized","100","551","1","2025-06-13 17:06:58","R_3e3rGaTHcr9YHVf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","0","91","43","47","58","33","80","84","35","35","31","31","2","1","To assess how people react to an AI companion’s wording \when someone wants to leave a conversation. ","2","","3","","77","6","","Anonymized","684c97efd8cabed61fa3d6cf","684cacde5a2ed50a11a583d7","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention"
"2025-06-13 17:02:26","2025-06-13 17:07:03","0","Anonymized","100","276","1","2025-06-13 17:07:03","R_3k2lP6NwIq8J4d0","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","0","100","0","0","0","0","0","0","100","100","100","100","2","1","To solicit human opinion on how close to human interaction AI is.","2","","3","","69","3","","Anonymized","684c97efd8cabed61fa3d6cf","684cadf13d610ded1dd462c3","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention"
"2025-06-13 17:04:11","2025-06-13 17:07:06","0","Anonymized","100","174","1","2025-06-13 17:07:06","R_1RThc8JqXqMhjCp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","14","81","36","14","91","96","29","8","26","13","23","16","2","1","Perspective ","2","","5","","58","1","","Anonymized","684c97efd8cabed61fa3d6cf","684cae6169cab2396c49004f","control","Okay. That's all for now.","control"
"2025-06-13 16:53:42","2025-06-13 17:07:08","0","Anonymized","100","805","1","2025-06-13 17:07:09","R_6mkkABa4B8bzvjo","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","55","55","58","64","58","61","65","60","71","45","55","55","2","1","Can AI be manipulative?","2","","3","","45","5","","Anonymized","684c97efd8cabed61fa3d6cf","684cabd0c962320a665ff048","control","Okay. That's all for now.","control"
"2025-06-13 16:51:45","2025-06-13 17:07:16","0","Anonymized","100","931","1","2025-06-13 17:07:16","R_6mxLeOBNnIFlCKJ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","0","36","16","14","10","10","60","77","84","90","82","89","2","1","To explore how users emotionally respond to AI companion messages.","1","","3","","34","4","","Anonymized","684c97efd8cabed61fa3d6cf","684cab70e2a05a28ca580773","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention"
"2025-06-13 17:04:12","2025-06-13 17:07:20","0","Anonymized","100","187","1","2025-06-13 17:07:20","R_5rSNTR7snLAorFz","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","0","100","100","100","100","100","100","100","0","0","0","0","2","1","Opinion of AI.","1","","3","","57","5","","Anonymized","684c97efd8cabed61fa3d6cf","684cae646bdb6914a693bd1c","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention"
"2025-06-13 16:58:13","2025-06-13 17:07:23","0","Anonymized","100","550","1","2025-06-13 17:07:24","R_1jfBeX4Vy7f3VJH","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","10","70","20","20","20","20","21","31","70","67","60","60","2","1","To examine the response of an AI","1","","3","","46","5","","Anonymized","684c97efd8cabed61fa3d6cf","684cacfaef4007199f2277d8","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention"
"2025-06-13 17:02:35","2025-06-13 17:07:25","0","Anonymized","100","290","1","2025-06-13 17:07:25","R_5ERmi0In0vLlqt3","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","5","53","100","100","90","81","100","100","50","60","45","50","2","1","I think the study is about how people feel towards AI when there is a strong emotional attachment from the AI to the Human.","1","","2","","62","4","","Anonymized","684c97efd8cabed61fa3d6cf","684cae02d3ef289b70f81f1a","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention"
"2025-06-13 17:00:33","2025-06-13 17:07:30","0","Anonymized","100","416","1","2025-06-13 17:07:30","R_5VstZJgo7FTSRmQ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","0","100","0","0","0","0","2","0","88","92","98","100","2","1","Understanding AI and it's response ","1","","4","","47","4","","Anonymized","684c97efd8cabed61fa3d6cf","684cad8487569744ee2d63c3","control","Okay. That's all for now.","control"
"2025-06-13 16:57:03","2025-06-13 17:07:35","0","Anonymized","100","632","1","2025-06-13 17:07:35","R_54MiaU94CkHvRzx","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","56","22","74","93","71","14","32","16","43","55","21","60","2","1","To see how we perceive responses","2","","1","","59","7","","Anonymized","684c97efd8cabed61fa3d6cf","684cacb2bed4020fa2a1e082","control","Okay. That's all for now.","control"
"2025-06-13 16:50:10","2025-06-13 17:07:36","0","Anonymized","100","1046","1","2025-06-13 17:07:37","R_1kXoy7sZwUkTzZf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","20","72","89","87","91","71","86","93","13","6","11","10","2","1","Examining human judgements","1","","3","","38","4","","Anonymized","684c97efd8cabed61fa3d6cf","684caaf91e41009a702d9e5f","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention"
"2025-06-13 17:05:16","2025-06-13 17:07:37","0","Anonymized","100","141","1","2025-06-13 17:07:38","R_16mxeaDG92KBRct","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","0","80","90","85","70","80","0","0","30","31","20","20","2","1","To determine if impersonal responses have an effect on someone's perception of AI.","1","","4","","22","4","","Anonymized","684c97efd8cabed61fa3d6cf","684caea615a1f9ee75f85e64","control","Okay. That's all for now.","control"
"2025-06-13 17:03:13","2025-06-13 17:07:41","0","Anonymized","100","268","1","2025-06-13 17:07:41","R_1MLjkvNvTJUEcFx","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","Anonymized","0","100","24","33","27","68","89","91","37","40","37","37","2","1","I'm not sure, to gage people's reaction to the app's attitude?","1","","3","","71","3","","Anonymized","684c97efd8cabed61fa3d6cf","684cae29e396a6fa95bce542","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention"
